IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP1;IP_PROP2;IP_PROP10;IP_PROP32;IP_PROP26;IP_PROP41;IP_PROP29;IP_PROP40;IP_PROP33;IP_PROP39;IP_PROP35;IP_PROP25;IP_PROP46;IP_PROP38;IP_PROP31;IP_PROP36;IP_PROP30;IP_PROP23;IP_PROP21;IP_PROP22;IP_PROP24;IC_GROUP0;IC_GROUP1;IC_GROUP2
569;Шампунь для защиты цвета окрашенных жестких волос;569;Y;09.10.2018 21:48;;/tovary/81616257.jpg;Шампунь для защиты цвета окрашенных жестких волос;text;/tovary/81616257.jpg;Шампунь для защиты цвета окрашенных жестких волос;;SHampun dlya zashchity cveta okrashennyh zhestkih volos;;;81616257;800;;Wella;;;;;;;;;250;;;;;;;;;Для волос;Для окрашенных волос;
570;Шампунь для защиты цвета окрашенных нормальных и тонких волос;570;Y;09.10.2018 21:48;;/tovary/81648831.jpg;Шампунь для защиты цвета окрашенных нормальных и тонких волос;text;/tovary/81648831.jpg;Шампунь для защиты цвета окрашенных нормальных и тонких волос;;SHampun dlya zashchity cveta okrashennyh normalnyh i tonkih volos;;;81648831;800;;Wella;;;;;;;;;250;;;;;;;;;Для волос;Для окрашенных волос;
571;Бальзам-уход для защиты цвета окрашенных жестких волос;571;Y;09.10.2018 21:48;;/tovary/81648809.jpg;Бальзам-уход для защиты цвета окрашенных жестких волос;text;/tovary/81648809.jpg;Бальзам-уход для защиты цвета окрашенных жестких волос;;Balzam-uhod dlya zashchity cveta okrashennyh zhestkih volos;;;81648809;1000;;Wella;;;;;;;;;200;;;;;;;;;Для волос;Для окрашенных волос;
572;Бальзам-уход для защиты цвета окрашенных нормальных и тонких волос;572;Y;09.10.2018 21:48;;/tovary/81648807.jpg;Бальзам-уход для защиты цвета окрашенных нормальных и тонких волос;text;/tovary/81648807.jpg;Бальзам-уход для защиты цвета окрашенных нормальных и тонких волос;;Balzam-uhod dlya zashchity cveta okrashennyh normalnyh i tonkih volos;;;81648807;1000;;Wella;;;;;;;;;200;;;;;;;;;Для волос;Для окрашенных волос;
573;Маска-уход для защиты цвета окрашенных жестких волос;573;Y;09.10.2018 21:48;;/tovary/81648816.jpg;Маска-уход для защиты цвета окрашенных жестких волос;text;/tovary/81648816.jpg;Маска-уход для защиты цвета окрашенных жестких волос;;Maska-uhod dlya zashchity cveta okrashennyh zhestkih volos;;;81648816;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;Для окрашенных волос;
574;Маска-уход для защиты цвета окрашенных нормальных и тонких волос;574;Y;09.10.2018 21:48;;/tovary/81648687.jpg;Маска-уход для защиты цвета окрашенных нормальных и тонких волос;text;/tovary/81648687.jpg;Маска-уход для защиты цвета окрашенных нормальных и тонких волос;;Maska-uhod dlya zashchity cveta okrashennyh normalnyh i tonkih volos;;;81648687;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;Для окрашенных волос;
575;Несмываемый бьюти-спрей;575;Y;09.10.2018 21:48;;/tovary/81650123.jpg;Несмываемый бьюти-спрей;text;/tovary/81650123.jpg;Несмываемый бьюти-спрей;;Nesmyvaemyj byuti-sprej;;;81650123;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;Для окрашенных волос;
576;Бустер-концентрат для защиты цвета;576;Y;09.10.2018 21:48;;/tovary/81650154.jpg;Бустер-концентрат для защиты цвета;text;/tovary/81650154.jpg;Бустер-концентрат для защиты цвета;;Buster-koncentrat dlya zashchity cveta;;;81650154;2300;;Wella;;;;;;;;;100;;;;;;;;;Для волос;Для окрашенных волос;
577;Ультрапитательный шампунь;577;Y;09.10.2018 21:48;;/tovary/81648843.jpg;Ультрапитательный шампунь;text;/tovary/81648843.jpg;Ультрапитательный шампунь;;Ultrapitatelnyj shampun;;;81648843;800;;Wella;;;;;;;;;250;;;;;;;;;Для волос;Питание;
578;Питательный бальзам-уход;578;Y;09.10.2018 21:48;;/tovary/81648824.jpg;Питательный бальзам-уход;text;/tovary/81648824.jpg;Питательный бальзам-уход;;Pitatelnyj balzam-uhod;;;81648824;1000;;Wella;;;;;;;;;200;;;;;;;;;Для волос;Питание;
579;Питательная маска-уход;579;Y;09.10.2018 21:48;;/tovary/81648688.jpg;Питательная маска-уход;text;/tovary/81648688.jpg;Питательная маска-уход;;Pitatelnaya maska-uhod;;;81648688;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;Питание;
580;Питательный крем-бальзам;580;Y;09.10.2018 21:48;;/tovary/81650114.jpg;Питательный крем-бальзам;text;/tovary/81650114.jpg;Питательный крем-бальзам;;Pitatelnyj krem-balzam;;;81650114;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;Питание;
581;Питательный спрей-антистатик;581;Y;09.10.2018 21:48;;/tovary/81650131.jpg;Питательный спрей-антистатик;text;/tovary/81650131.jpg;Питательный спрей-антистатик;;Pitatelnyj sprej-antistatik;;;81650131;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;Питание;
582;Горячая экспресс-маска;582;Y;09.10.2018 21:48;;/tovary/81650126.jpg;Горячая экспресс-маска;text;/tovary/81650126.jpg;Горячая экспресс-маска;;Goryachaya ehkspress-maska;;;81650126;1400;;Wella;;;;;;;;;150;;;;;;;;;Для волос;Питание;
583;Разглаживающий крем-флюид;583;Y;09.10.2018 21:48;;/tovary/81650136.jpg;Разглаживающий крем-флюид;text;/tovary/81650136.jpg;Разглаживающий крем-флюид;;Razglazhivayushchij krem-flyuid;;;81650136;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;Питание;
584;Шампунь для придания объема;584;Y;09.10.2018 21:48;;/tovary/81648847.jpg;Шампунь для придания объема;text;/tovary/81648847.jpg;Шампунь для придания объема;;SHampun dlya pridaniya obema;;;81648847;800;;Wella;;;;;;;;;250;;;;;;;;;Для волос;Объем;
585;Уплотняющая кристалл-маска;585;Y;09.10.2018 21:48;;/tovary/81650175.jpg;Уплотняющая кристалл-маска;text;/tovary/81650175.jpg;Уплотняющая кристалл-маска;;Uplotnyayushchaya kristall-maska;;;81650175;1300;;Wella;;;;;;;;;145;;;;;;;;;Для волос;Объем;
586;Мусс-уход для придания объема;586;Y;09.10.2018 21:48;;/tovary/81650120.jpg;Мусс-уход для придания объема;text;/tovary/81650120.jpg;Мусс-уход для придания объема;;Muss-uhod dlya pridaniya obema;;;81650120;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;Объем;
587;Спрей-уход для прикорневого объема;587;Y;09.10.2018 21:48;;/tovary/81650117.jpg;Спрей-уход для прикорневого объема;text;/tovary/81650117.jpg;Спрей-уход для прикорневого объема;;Sprej-uhod dlya prikornevogo obema;;;81650117;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;Объем;
588;Шампунь-нейтрализатор желтизны для холодных светлых оттенков;588;Y;09.10.2018 21:48;;/tovary/81650076.jpg;Шампунь-нейтрализатор желтизны для холодных светлых оттенков;text;/tovary/81650076.jpg;Шампунь-нейтрализатор желтизны для холодных светлых оттенков;;SHampun-nejtralizator zheltizny dlya holodnyh svetlyh ottenkov;;;81650076;950;;Wella;;;;;;;;;250;;;;;;;;;Для волос;Сохранение цвета;
589;Оттеночный бальзам-уход для холодных светлых оттенков;589;Y;09.10.2018 21:48;;/tovary/81650080.jpg;Оттеночный бальзам-уход для холодных светлых оттенков;text;/tovary/81650080.jpg;Оттеночный бальзам-уход для холодных светлых оттенков;;Ottenochnyj balzam-uhod dlya holodnyh svetlyh ottenkov;;;81650080;1250;;Wella;;;;;;;;;200;;;;;;;;;Для волос;Сохранение цвета;
590;Оттеночный бальзам-уход для теплых светлых оттенков;590;Y;09.10.2018 21:48;;/tovary/81650087.jpg;Оттеночный бальзам-уход для теплых светлых оттенков;text;/tovary/81650087.jpg;Оттеночный бальзам-уход для теплых светлых оттенков;;Ottenochnyj balzam-uhod dlya teplyh svetlyh ottenkov;;;81650087;1250;;Wella;;;;;;;;;200;;;;;;;;;Для волос;Сохранение цвета;
591;Оттеночный бальзам-уход для красных оттенков;591;Y;09.10.2018 21:48;;/tovary/81650091.jpg;Оттеночный бальзам-уход для красных оттенков;text;/tovary/81650091.jpg;Оттеночный бальзам-уход для красных оттенков;;Ottenochnyj balzam-uhod dlya krasnyh ottenkov;;;81650091;1250;;Wella;;;;;;;;;200;;;;;;;;;Для волос;Сохранение цвета;
592;Оттеночный бальзам-уход для холодных коричневых оттенков;592;Y;09.10.2018 21:48;;/tovary/81650089.jpg;Оттеночный бальзам-уход для холодных коричневых оттенков;text;/tovary/81650089.jpg;Оттеночный бальзам-уход для холодных коричневых оттенков;;Ottenochnyj balzam-uhod dlya holodnyh korichnevyh ottenkov;;;81650089;1250;;Wella;;;;;;;;;200;;;;;;;;;Для волос;Сохранение цвета;
593;Aqua Pure очищающий щампунь;593;Y;09.10.2018 21:48;;/tovary/81650067.jpg;Aqua Pure очищающий щампунь;text;/tovary/81650067.jpg;Aqua Pure очищающий щампунь;;Aqua Pure ochishchayushchij shchampun;;;81650067;800;;Wella;;;;;;;;;250;;;;;;;;;Для волос;Глубокое очищение;
594;Clean Scalp шампунь против перхоти;594;Y;09.10.2018 21:48;;/tovary/81650066.jpg;Clean Scalp шампунь против перхоти;text;/tovary/81650066.jpg;Clean Scalp шампунь против перхоти;;Clean Scalp shampun protiv perhoti;;;81650066;800;;Wella;;;;;;;;;250;;;;;;;;;Для волос;Для кожи головы;
595;Refresh Wash оживляющий шампунь для всех типов волос;595;Y;09.10.2018 21:48;;/tovary/81650073.jpg;Refresh Wash оживляющий шампунь для всех типов волос;text;/tovary/81650073.jpg;Refresh Wash оживляющий шампунь для всех типов волос;;Refresh Wash ozhivlyayushchij shampun dlya vsekh tipov volos;;;81650073;800;;Wella;;;;;;;;;250;;;;;;;;;Для волос;Для кожи головы;
596;Senso Calm шампунь для чувствительной кожи головы;596;Y;09.10.2018 21:48;;/tovary/81650070.jpg;Senso Calm шампунь для чувствительной кожи головы;text;/tovary/81650070.jpg;Senso Calm шампунь для чувствительной кожи головы;;Senso Calm shampun dlya chuvstvitelnoj kozhi golovy;;;81650070;800;;Wella;;;;;;;;;250;;;;;;;;;Для волос;Для кожи головы;
597;Senso Calm маска-уход для чувствительной кожи головы;597;Y;09.10.2018 21:48;;/tovary/81648689.jpg;Senso Calm маска-уход для чувствительной кожи головы;text;/tovary/81648689.jpg;Senso Calm маска-уход для чувствительной кожи головы;;Senso Calm maska-uhod dlya chuvstvitelnoj kozhi golovy;;;81648689;1300;;Wella;;;;;;;;;150;;;;;;;;;Для волос;Для кожи головы;
598;Интенсивный восстанавливающий шампунь ;598;Y;09.10.2018 21:48;;/tovary/81616671.jpg;Интенсивный восстанавливающий шампунь ;text;/tovary/81616671.jpg;Интенсивный восстанавливающий шампунь ;;Intensivnyj vosstanavlivayushchij shampun ;;;81616671;1000;;Wella;;;;;;;;;250;;;;;;;;;Для волос;Восстановление;
599;Интенсивный восстанавливающий бальзам ;599;Y;09.10.2018 21:48;;/tovary/81616676.jpg;Интенсивный восстанавливающий бальзам ;text;/tovary/81616676.jpg;Интенсивный восстанавливающий бальзам ;;Intensivnyj vosstanavlivayushchij balzam ;;;81616676;1250;;Wella;;;;;;;;;200;;;;;;;;;Для волос;Восстановление;
600;Интенсивная восстанавливающая маска ;600;Y;09.10.2018 21:48;;/tovary/81616682.jpg;Интенсивная восстанавливающая маска ;text;/tovary/81616682.jpg;Интенсивная восстанавливающая маска ;;Intensivnaya vosstanavlivayushchaya maska ;;;81616682;1650;;Wella;;;;;;;;;150;;;;;;;;;Для волос;Восстановление;
601;Интенсивная восстанавливающая амино-сыворотка ;601;Y;09.10.2018 21:48;;/tovary/81616688.jpg;Интенсивная восстанавливающая амино-сыворотка ;text;/tovary/81616688.jpg;Интенсивная восстанавливающая амино-сыворотка ;;Intensivnaya vosstanavlivayushchaya amino-syvorotka ;;;81616688;2850;;Wella;;;;;;;;;70;;;;;;;;;Для волос;Несмываемый уход;
602;Шампунь для интенсивного блеска волос;602;Y;09.10.2018 21:48;;/tovary/81639245.jpg;Шампунь для интенсивного блеска волос;text;/tovary/81639245.jpg;Шампунь для интенсивного блеска волос;;SHampun dlya intensivnogo bleska volos;;;81639245;1000;;Wella;;;;;;;;;250;;;;;;;;;Для волос;Блеск;
603;Бальзам для интенсивного блеска волос;603;Y;09.10.2018 21:48;;/tovary/81639233.jpg;Бальзам для интенсивного блеска волос;text;/tovary/81639233.jpg;Бальзам для интенсивного блеска волос;;Balzam dlya dr intensivnogo bleska volos;;;81639233;1250;;Wella;;;;;;;;;200;;;;;;;;;Для волос;Блеск;
604;Маска для интенсивного блеска волос ;604;Y;09.10.2018 21:48;;/tovary/81589887.jpg;Маска для интенсивного блеска волос ;text;/tovary/81589887.jpg;Маска для интенсивного блеска волос ;;Maska dlya intensivnogo bleska volos ;;;81589887;1650;;Wella;;;;;;;;;150;;;;;;;;;Для волос;Блеск;
605;Эссенция д/интенсивного блеска волос;605;Y;09.10.2018 21:48;;/tovary/81557413.jpg;Эссенция д/интенсивного блеска волос;text;/tovary/81557413.jpg;Эссенция д/интенсивного блеска волос;;EHssenciya dr dintensivnogo bleska volos;;;81557413;2600;;Wella;;;;;;;;;10х6мл;;;;;;;;;Для волос;Блеск;
606;Легкое масло для придания блеска волосам;606;Y;09.10.2018 21:48;;/tovary/81589893.jpg;Легкое масло для придания блеска волосам;text;/tovary/81589893.jpg;Легкое масло для придания блеска волосам;;Legkoe maslo dlya pridaniya bleska volosam;;;81589893;550;;Wella;;;;;;;;;30;;;;;;;;;Для волос;Масло для волос;
607;Легкое масло для придания блеска волосам;607;Y;09.10.2018 21:48;;/tovary/81589891.jpg;Легкое масло для придания блеска волосам;text;/tovary/81589891.jpg;Легкое масло для придания блеска волосам;;Legkoe maslo dlya pridaniya bleska volosam;;;81589891;1100;;Wella;;;;;;;;;100;;;;;;;;;Для волос;Масло для волос;
